rx_spreadFactor,rx_rssi,rx_loRaSNR,power,location,distance
7,-78.4,9.280000000000001,9,14,165.83666277065106
8,-83.0,11.26,9,14,165.83666277065106
9,-82.8,11.3,9,49,165.83666277065106
10,-95.0,10.100000000000001,10,49,252.46019125331736
10,-108.0,2.8,10,49,624.1267936413329
7,-92.6,8.98,10,49,252.46019125331736
8,-93.8,10.3,10,49,252.46019125331736
9,-100.25,10.75,10,49,252.46019125331736
9,-108.0,5.2,10,49,624.1267936413329
10,-91.0,9.375,11,49,252.46019125331736
10,-107.0,6.5,11,49,624.1267936413329
7,-101.4,8.059999999999999,11,49,252.46019125331736
8,-93.0,6.575,11,49,252.46019125331736
8,-110.0,4.5,11,49,624.1267936413329
9,-98.8,11.720000000000002,11,49,252.46019125331736
10,-95.8,9.52,12,49,252.46019125331736
7,-100.75,7.65,12,49,252.46019125331736
7,-105.0,7.5,12,49,624.1267936413329
8,-93.0,11.24,12,49,252.46019125331736
9,-99.0,11.3,12,49,252.46019125331736
10,-92.75,9.85,13,49,252.46019125331736
10,-101.0,10.5,13,49,624.1267936413329
7,-96.25,9.25,13,49,252.46019125331736
7,-102.0,7.8,13,49,624.1267936413329
8,-90.4,11.040000000000001,13,49,252.46019125331736
9,-95.4,11.14,13,49,252.46019125331736
10,-91.33333333333333,10.133333333333333,14,49,252.46019125331736
10,-101.0,2.0,14,49,624.1267936413329
7,-91.75,9.175,14,49,252.46019125331736
7,-111.0,5.8,14,49,624.1267936413329
8,-91.6,10.64,14,49,252.46019125331736
9,-92.33333333333333,11.533333333333331,14,49,252.46019125331736
9,-99.0,11.0,14,49,624.1267936413329
9,-111.0,-3.0,14,49,504.4335525630827
10,-85.6,9.34,15,49,252.46019125331736
7,-93.75,9.425,15,49,252.46019125331736
7,-102.0,8.0,15,49,624.1267936413329
8,-89.5,11.0,15,49,252.46019125331736
8,-102.0,9.2,15,49,624.1267936413329
9,-94.4,11.98,15,49,252.46019125331736
10,-88.6,10.5,16,49,252.46019125331736
7,-88.4,9.120000000000001,16,49,252.46019125331736
8,-88.4,11.0,16,49,252.46019125331736
9,-91.75,12.05,16,49,252.46019125331736
9,-97.0,10.0,16,49,624.1267936413329
10,-83.0,10.175,17,49,252.46019125331736
10,-102.0,7.2,17,49,624.1267936413329
7,-91.75,9.675,17,49,252.46019125331736
7,-99.0,9.5,17,49,624.1267936413329
8,-88.6,10.82,17,49,252.46019125331736
9,-89.4,11.6,17,49,252.46019125331736
10,-84.4,10.7,18,49,252.46019125331736
7,-84.6,9.1,18,49,252.46019125331736
8,-88.5,10.95,18,49,252.46019125331736
8,-99.0,8.2,18,49,624.1267936413329
9,-92.25,11.675,18,49,252.46019125331736
9,-100.0,10.0,18,49,624.1267936413329
10,-87.0,10.100000000000001,19,49,252.46019125331736
10,-95.0,10.5,19,49,624.1267936413329
7,-89.66666666666667,9.5,19,49,252.46019125331736
7,-94.5,8.9,19,49,624.1267936413329
8,-89.6,11.34,19,49,252.46019125331736
9,-92.75,11.925,19,49,252.46019125331736
9,-96.0,10.5,19,49,624.1267936413329
10,-82.4,10.64,20,49,252.46019125331736
7,-87.6,9.3,20,49,252.46019125331736
8,-91.6,10.62,20,49,252.46019125331736
9,-93.2,10.84,20,49,252.46019125331736
9,-100.5,9.75,3,49,252.46019125331736
9,-109.0,5.0,3,49,624.1267936413329
9,-106.5,9.85,3,49,252.46019125331736
9,-108.0,-7.5,3,49,504.4335525630827
10,-96.0,9.1,4,49,252.46019125331736
10,-101.5,8.9,4,49,624.1267936413329
7,-102.75,6.75,4,49,252.46019125331736
7,-103.0,8.5,4,49,624.1267936413329
8,-101.25,10.2,4,49,252.46019125331736
8,-107.0,8.2,4,49,624.1267936413329
9,-100.33333333333333,10.299999999999999,4,49,252.46019125331736
9,-110.5,3.0,4,49,624.1267936413329
10,-96.66666666666667,8.733333333333333,5,49,252.46019125331736
10,-103.0,8.1,5,49,624.1267936413329
7,-95.33333333333333,9.333333333333334,5,49,252.46019125331736
7,-99.5,8.4,5,49,624.1267936413329
8,-104.75,9.55,5,49,252.46019125331736
8,-105.0,8.2,5,49,624.1267936413329
9,-96.0,10.666666666666666,5,49,252.46019125331736
9,-103.5,9.75,5,49,624.1267936413329
10,-96.0,10.375,6,49,252.46019125331736
10,-103.0,7.8,6,49,624.1267936413329
7,-97.25,8.875,6,49,252.46019125331736
7,-97.0,5.5,6,49,624.1267936413329
8,-97.2,9.459999999999999,6,49,252.46019125331736
9,-101.0,9.85,6,49,252.46019125331736
9,-107.0,-11.0,6,49,504.4335525630827
10,-93.4,10.440000000000001,7,49,252.46019125331736
7,-97.0,5.0,7,49,252.46019125331736
7,-105.0,8.8,7,49,624.1267936413329
8,-97.6,9.86,7,49,252.46019125331736
9,-96.4,11.26,7,49,252.46019125331736
10,-98.75,8.7,8,49,252.46019125331736
10,-105.0,7.0,8,49,624.1267936413329
7,-102.25,9.0,8,49,252.46019125331736
7,-106.0,7.2,8,49,624.1267936413329
8,-97.25,10.875,8,49,252.46019125331736
8,-105.0,8.5,8,49,624.1267936413329
9,-104.5,10.275,8,49,252.46019125331736
9,-109.0,8.2,8,49,624.1267936413329
10,-93.0,9.45,9,49,252.46019125331736
10,-108.0,7.2,9,49,624.1267936413329
7,-97.0,9.059999999999999,9,49,252.46019125331736
8,-95.5,10.675,9,49,252.46019125331736
8,-105.0,7.8,9,49,624.1267936413329
9,-100.75,11.2,9,20,252.46019125331736
9,-105.0,7.5,9,20,624.1267936413329
10,-87.25,11.15,10,20,283.7240350620063
10,-95.0,9.0,10,20,514.4329942189088
7,-87.6,9.959999999999999,10,20,283.7240350620063
8,-89.8,10.720000000000002,10,20,283.7240350620063
9,-91.5,11.25,10,20,283.7240350620063
9,-102.0,8.0,10,20,514.4329942189088
10,-84.0,11.459999999999999,11,20,283.7240350620063
7,-87.5,9.2,11,20,283.7240350620063
7,-99.0,5.533333333333334,11,20,514.4329942189088
8,-87.75,11.275,11,20,283.7240350620063
8,-97.0,10.0,11,20,514.4329942189088
9,-92.0,12.0,11,20,283.7240350620063
9,-108.5,5.4,11,20,405.51062900299763
9,-103.0,8.5,11,20,514.4329942189088
10,-84.6,11.6,12,20,283.7240350620063
7,-83.75,8.8,12,20,283.7240350620063
7,-105.0,5.2,12,20,405.51062900299763
8,-87.0,11.280000000000001,12,20,283.7240350620063
9,-87.0,12.25,12,20,283.7240350620063
9,-99.0,9.266666666666667,12,20,514.4329942189088
10,-83.66666666666667,11.466666666666667,13,20,283.7240350620063
10,-96.0,9.8,13,20,405.51062900299763
7,-83.0,9.25,13,20,283.7240350620063
7,-99.0,6.8,13,20,514.4329942189088
8,-84.0,11.5,13,20,283.7240350620063
8,-107.0,7.5,13,20,405.51062900299763
8,-91.0,8.0,13,20,514.4329942189088
9,-89.5,11.425,13,20,283.7240350620063
9,-101.0,5.2,13,20,514.4329942189088
10,-83.6,10.88,14,20,283.7240350620063
7,-87.25,9.7,14,20,283.7240350620063
7,-93.0,8.8,14,20,514.4329942189088
8,-86.0,11.379999999999999,14,20,283.7240350620063
9,-89.25,12.075,14,20,283.7240350620063
9,-102.0,5.5,14,20,514.4329942189088
10,-78.25,11.125,15,20,283.7240350620063
10,-97.0,9.0,15,20,405.51062900299763
7,-84.6,9.26,15,20,283.7240350620063
8,-84.8,9.64,15,20,283.7240350620063
9,-88.0,10.719999999999999,15,20,283.7240350620063
10,-83.5,11.275,16,20,283.7240350620063
10,-89.0,10.5,16,20,514.4329942189088
7,-84.0,9.75,16,20,283.7240350620063
7,-94.0,1.2,16,20,514.4329942189088
8,-78.8,7.4,16,20,283.7240350620063
9,-84.8,11.84,16,20,283.7240350620063
10,-79.0,10.5,17,20,283.7240350620063
10,-87.0,7.0,17,20,514.4329942189088
7,-84.8,9.32,17,20,283.7240350620063
8,-81.8,10.040000000000001,17,20,283.7240350620063
9,-84.0,12.719999999999999,17,20,283.7240350620063
10,-80.0,10.675,18,20,283.7240350620063
10,-89.0,9.8,18,20,514.4329942189088
7,-82.0,7.25,18,20,283.7240350620063
7,-97.0,1.2,18,20,405.51062900299763
8,-82.75,10.825,18,20,283.7240350620063
8,-91.0,10.8,18,20,514.4329942189088
9,-84.0,11.9,18,20,283.7240350620063
9,-87.0,10.8,18,20,514.4329942189088
10,-80.0,10.3,19,20,283.7240350620063
7,-79.6,9.02,19,20,283.7240350620063
8,-78.8,10.86,19,20,283.7240350620063
9,-80.0,12.266666666666666,19,20,283.7240350620063
9,-88.0,9.2,19,20,514.4329942189088
10,-73.33333333333333,11.833333333333334,20,20,283.7240350620063
10,-85.5,9.0,20,20,514.4329942189088
7,-81.5,9.8,20,20,283.7240350620063
7,-91.0,7.5,20,20,514.4329942189088
8,-77.6,10.8,20,20,283.7240350620063
9,-78.25,11.825,20,20,283.7240350620063
9,-91.0,11.5,20,20,514.4329942189088
10,-96.0,10.175,2,20,283.7240350620063
10,-100.0,7.2,2,20,514.4329942189088
7,-96.2,6.62,2,20,283.7240350620063
8,-87.0,10.85,2,20,283.7240350620063
8,-105.0,8.0,2,20,405.51062900299763
8,-96.0,10.2,2,20,514.4329942189088
9,-105.0,8.0,2,20,283.7240350620063
9,-108.5,6.1,2,20,405.51062900299763
9,-91.0,2.2,2,20,514.4329942189088
10,-99.75,9.3,3,20,283.7240350620063
10,-106.0,2.2,3,20,514.4329942189088
7,-99.75,8.125,3,20,283.7240350620063
7,-108.0,2.0,3,20,514.4329942189088
8,-100.5,10.85,3,20,283.7240350620063
8,-105.5,7.9,3,20,405.51062900299763
8,-102.0,6.5,3,20,514.4329942189088
9,-104.5,10.825,3,20,283.7240350620063
9,-111.0,6.0,3,20,405.51062900299763
10,-99.4,6.88,4,20,283.7240350620063
7,-101.2,8.16,4,20,283.7240350620063
8,-101.5,9.625,4,20,283.7240350620063
8,-108.0,6.5,4,20,405.51062900299763
9,-98.0,12.075,4,20,283.7240350620063
9,-107.0,2.2,4,20,514.4329942189088
9,-86.5,11.0,5,20,283.7240350620063
9,-107.0,5.8,5,20,405.51062900299763
9,-105.0,3.15,5,20,514.4329942189088
7,-98.0,8.875,5,20,283.7240350620063
7,-108.0,-3.8,5,20,514.4329942189088
8,-97.33333333333333,10.066666666666666,5,20,283.7240350620063
8,-101.0,9.0,5,20,514.4329942189088
9,-96.0,10.8,5,20,283.7240350620063
9,-103.0,6.5,5,20,514.4329942189088
10,-88.33333333333333,10.1,6,20,283.7240350620063
10,-109.0,7.2,6,20,405.51062900299763
10,-105.0,4.0,6,20,514.4329942189088
7,-89.33333333333333,9.700000000000001,6,20,283.7240350620063
7,-104.5,-1.85,6,20,405.51062900299763
8,-91.75,10.55,6,20,283.7240350620063
8,-99.0,7.0,6,20,514.4329942189088
9,-97.0,12.3,6,20,283.7240350620063
9,-98.66666666666667,9.433333333333334,6,20,514.4329942189088
10,-87.2,9.98,7,20,283.7240350620063
7,-95.0,8.425,7,20,283.7240350620063
7,-107.0,-7.2,7,20,514.4329942189088
8,-96.0,8.933333333333334,7,20,283.7240350620063
8,-101.5,-0.1499999999999999,7,20,514.4329942189088
9,-94.8,11.66,7,20,283.7240350620063
10,-91.5,9.625,8,20,283.7240350620063
10,-99.0,8.0,8,20,514.4329942189088
7,-95.8,9.5,8,20,283.7240350620063
8,-90.0,10.95,8,20,283.7240350620063
8,-111.0,-1.0,8,20,405.51062900299763
9,-94.25,9.8,8,20,283.7240350620063
9,-108.0,5.2,8,20,514.4329942189088
10,-91.4,10.719999999999999,9,20,283.7240350620063
7,-95.5,9.45,9,20,283.7240350620063
7,-97.0,-7.2,9,20,405.51062900299763
8,-94.66666666666667,10.766666666666666,9,20,283.7240350620063
8,-103.0,9.5,9,20,405.51062900299763
8,-100.0,7.5,9,20,514.4329942189088
9,-95.75,11.65,9,411,283.7240350620063
9,-97.0,10.5,9,411,514.4329942189088
10,-89.0,9.8,10,411,199.24267410300317
7,-94.2,9.219999999999999,10,411,199.24267410300317
8,-90.6,10.86,10,411,199.24267410300317
9,-89.5,11.275,10,411,199.24267410300317
9,-95.0,9.5,10,411,504.76428468537034
10,-85.6,10.16,11,411,199.24267410300317
7,-90.0,9.625,11,411,199.24267410300317
7,-97.0,8.0,11,411,504.76428468537034
8,-93.8,11.0,11,411,199.24267410300317
9,-87.0,11.8,11,411,199.24267410300317
9,-99.0,10.2,11,411,538.3885191736318
9,-95.66666666666667,9.333333333333334,11,411,504.76428468537034
9,-89.5,11.325,12,411,199.24267410300317
9,-101.0,9.0,12,411,504.76428468537034
7,-89.33333333333333,9.6,12,411,199.24267410300317
7,-98.0,8.8,12,411,538.3885191736318
7,-97.0,8.5,12,411,504.76428468537034
8,-89.25,10.975000000000001,12,411,199.24267410300317
8,-93.0,9.5,12,411,504.76428468537034
9,-93.0,11.700000000000001,12,411,199.24267410300317
9,-101.0,9.0,12,411,504.76428468537034
10,-85.75,8.8,13,411,199.24267410300317
10,-99.0,8.2,13,411,504.76428468537034
7,-87.25,9.275,13,411,199.24267410300317
7,-97.0,7.5,13,411,504.76428468537034
8,-90.6,9.1,13,411,199.24267410300317
8,-92.75,9.149999999999999,13,411,199.24267410300317
8,-102.0,8.8,13,411,538.3885191736318
10,-87.0,11.25,14,411,199.24267410300317
10,-90.0,8.2,14,411,504.76428468537034
7,-89.2,9.459999999999999,14,411,199.24267410300317
8,-91.0,11.333333333333334,14,411,199.24267410300317
8,-101.0,7.6,14,411,504.76428468537034
9,-83.33333333333333,10.666666666666666,14,411,199.24267410300317
9,-94.0,9.35,14,411,504.76428468537034
10,-85.5,11.0,15,411,199.24267410300317
10,-97.0,10.0,15,411,538.3885191736318
10,-91.5,8.8,15,411,504.76428468537034
7,-87.0,9.55,15,411,199.24267410300317
7,-93.0,9.5,15,411,504.76428468537034
8,-88.5,10.75,15,411,199.24267410300317
8,-103.0,8.0,15,411,538.3885191736318
8,-91.0,10.4,15,411,504.76428468537034
9,-89.25,11.575,15,411,199.24267410300317
9,-99.0,9.2,15,411,504.76428468537034
10,-85.6,9.74,16,411,199.24267410300317
7,-86.6,9.32,16,411,199.24267410300317
8,-86.4,11.180000000000001,16,411,199.24267410300317
9,-86.2,11.74,16,411,199.24267410300317
10,-81.4,9.440000000000001,17,411,199.24267410300317
7,-80.66666666666667,9.233333333333333,17,411,199.24267410300317
7,-88.5,8.9,17,411,504.76428468537034
8,-83.66666666666667,10.833333333333334,17,411,199.24267410300317
8,-89.5,8.4,17,411,504.76428468537034
9,-86.0,10.35,17,411,199.24267410300317
9,-94.0,8.0,17,411,538.3885191736318
10,-81.8,10.24,18,411,199.24267410300317
7,-81.0,9.6,18,411,199.24267410300317
7,-94.5,9.0,18,411,504.76428468537034
8,-80.0,11.0,18,411,199.24267410300317
8,-102.0,2.2,18,411,504.76428468537034
9,-85.0,11.88,18,411,199.24267410300317
10,-83.0,12.0,19,411,199.24267410300317
10,-91.0,10.6,19,411,538.3885191736318
10,-82.0,9.5,19,411,504.76428468537034
7,-80.0,9.25,19,411,199.24267410300317
7,-90.0,2.2,19,411,538.3885191736318
8,-83.4,10.540000000000001,19,411,199.24267410300317
9,-84.6,11.079999999999998,19,411,199.24267410300317
10,-98.4,8.440000000000001,1,411,199.24267410300317
7,-104.6,7.12,1,411,199.24267410300317
8,-100.6,9.080000000000002,1,411,199.24267410300317
9,-99.2,10.7,1,411,199.24267410300317
10,-81.0,10.433333333333334,20,411,199.24267410300317
10,-90.5,10.7,20,411,538.3885191736318
7,-81.8,9.52,20,411,199.24267410300317
8,-81.8,11.26,20,411,199.24267410300317
9,-82.5,11.75,20,411,199.24267410300317
9,-97.0,10.2,20,411,538.3885191736318
9,-96.8,10.580000000000002,2,411,199.24267410300317
7,-98.6,8.66,2,411,199.24267410300317
8,-100.25,9.675,2,411,199.24267410300317
8,-102.0,-1.5,2,411,504.76428468537034
9,-101.2,8.6,2,411,199.24267410300317
10,-98.2,9.7,3,411,199.24267410300317
7,-100.2,7.9,3,411,199.24267410300317
8,-97.8,7.359999999999999,3,411,199.24267410300317
9,-98.2,8.3,3,411,199.24267410300317
10,-97.6,7.76,4,411,199.24267410300317
7,-99.33333333333333,8.733333333333333,4,411,199.24267410300317
7,-105.0,5.8,4,411,538.3885191736318
7,-102.0,5.2,4,411,504.76428468537034
8,-97.4,10.8,4,411,199.24267410300317
9,-103.75,9.75,4,411,199.24267410300317
9,-104.0,0.0,4,411,504.76428468537034
10,-96.75,10.575,5,411,199.24267410300317
10,-101.0,5.5,5,411,504.76428468537034
7,-96.66666666666667,7.566666666666666,5,411,199.24267410300317
7,-103.5,4.6,5,411,504.76428468537034
8,-97.6,10.48,5,411,199.24267410300317
9,-97.2,11.0,5,411,199.24267410300317
10,-94.8,10.120000000000001,6,411,199.24267410300317
7,-96.2,9.16,6,411,199.24267410300317
8,-96.0,10.819999999999999,6,411,199.24267410300317
9,-100.0,11.3,6,411,199.24267410300317
9,-103.0,5.5,6,411,504.76428468537034
10,-94.4,9.36,7,411,199.24267410300317
7,-94.8,8.219999999999999,7,411,199.24267410300317
8,-93.0,10.6,7,411,199.24267410300317
8,-105.0,6.0,7,411,538.3885191736318
9,-97.0,11.649999999999999,7,411,199.24267410300317
9,-102.0,7.5,7,411,504.76428468537034
10,-89.33333333333333,9.666666666666666,8,411,199.24267410300317
10,-106.0,1.0,8,411,538.3885191736318
10,-93.0,7.0,8,411,504.76428468537034
7,-95.5,9.425,8,411,199.24267410300317
7,-102.0,3.5,8,411,504.76428468537034
8,-92.0,9.0,8,411,199.24267410300317
8,-99.0,8.0,8,411,504.76428468537034
9,-97.4,9.82,8,411,199.24267410300317
10,-89.4,9.86,9,411,199.24267410300317
7,-92.0,9.875,9,411,199.24267410300317
7,-96.0,7.2,9,411,504.76428468537034
8,-90.0,10.575,9,411,199.24267410300317
8,-103.0,6.8,9,411,504.76428468537034
8,-92.0,11.7,9,57,199.24267410300317
10,-102.33333333333333,3.5,10,57,367.2843599646199
10,-97.0,5.199999999999999,10,57,503.9224739706976
7,-95.66666666666667,9.066666666666666,10,57,367.2843599646199
7,-98.5,9.0,10,57,503.9224739706976
8,-95.0,10.65,10,57,367.2843599646199
8,-97.66666666666667,9.233333333333333,10,57,503.9224739706976
9,-98.33333333333333,11.1,10,57,367.2843599646199
9,-100.0,10.5,10,57,503.9224739706976
10,-93.0,9.9,11,57,367.2843599646199
10,-95.0,9.533333333333333,11,57,503.9224739706976
7,-97.0,8.5,11,57,367.2843599646199
7,-96.5,9.1,11,57,503.9224739706976
8,-101.5,9.5,11,57,367.2843599646199
8,-95.66666666666667,6.833333333333333,11,57,503.9224739706976
9,-97.5,10.7,11,57,367.2843599646199
9,-99.33333333333333,11.066666666666668,11,57,503.9224739706976
10,-89.0,8.8,12,57,367.2843599646199
10,-93.5,7.075,12,57,503.9224739706976
7,-95.0,10.0,12,57,367.2843599646199
7,-95.75,9.125,12,57,503.9224739706976
8,-94.33333333333333,10.833333333333334,12,57,367.2843599646199
8,-97.0,10.4,12,57,503.9224739706976
9,-94.33333333333333,10.933333333333332,12,57,367.2843599646199
9,-101.0,11.25,12,57,503.9224739706976
10,-88.5,8.0,13,57,367.2843599646199
10,-97.0,7.766666666666667,13,57,503.9224739706976
7,-95.0,8.9,13,57,367.2843599646199
7,-95.0,9.833333333333334,13,57,503.9224739706976
8,-93.33333333333333,10.233333333333333,13,57,367.2843599646199
8,-96.5,11.15,13,57,503.9224739706976
9,-94.5,11.7,13,57,367.2843599646199
9,-98.0,10.266666666666667,13,57,503.9224739706976
10,-90.0,7.0,14,57,367.2843599646199
10,-89.0,8.575,14,57,503.9224739706976
7,-94.0,9.4,14,57,367.2843599646199
7,-94.33333333333333,8.966666666666667,14,57,503.9224739706976
8,-91.6,10.86,14,57,503.9224739706976
9,-93.0,11.2,14,57,367.2843599646199
9,-98.0,10.525,14,57,503.9224739706976
10,-93.5,10.1,15,57,367.2843599646199
10,-92.66666666666667,10.1,15,57,503.9224739706976
7,-93.0,9.5,15,57,367.2843599646199
7,-91.5,8.05,15,57,503.9224739706976
8,-90.5,10.5,15,57,367.2843599646199
8,-90.66666666666667,10.4,15,57,503.9224739706976
9,-97.5,10.5,15,57,367.2843599646199
9,-97.33333333333333,8.933333333333334,15,57,503.9224739706976
10,-88.33333333333333,8.333333333333334,16,57,367.2843599646199
10,-89.0,10.35,16,57,503.9224739706976
7,-93.5,8.0,16,57,367.2843599646199
7,-94.66666666666667,9.333333333333334,16,57,503.9224739706976
8,-90.5,10.5,16,57,367.2843599646199
8,-92.0,11.133333333333335,16,57,503.9224739706976
9,-93.0,9.959999999999999,16,57,503.9224739706976
9,-88.33333333333333,10.166666666666666,17,57,367.2843599646199
9,-91.5,10.75,17,57,503.9224739706976
7,-102.0,8.0,17,57,367.2843599646199
7,-90.75,7.3,17,57,503.9224739706976
8,-88.66666666666667,11.333333333333334,17,57,367.2843599646199
8,-90.0,10.5,17,57,503.9224739706976
8,-97.0,8.5,17,57,351.83042699975346
9,-89.33333333333333,11.066666666666668,17,57,367.2843599646199
9,-92.5,10.75,17,57,503.9224739706976
10,-85.0,9.5,18,57,367.2843599646199
10,-89.5,9.375,18,57,503.9224739706976
7,-88.0,9.4,18,57,367.2843599646199
7,-90.33333333333333,9.6,18,57,503.9224739706976
8,-85.75,11.2,18,57,367.2843599646199
8,-87.0,9.8,18,57,503.9224739706976
9,-89.2,11.26,18,57,367.2843599646199
10,-85.5,9.65,19,57,367.2843599646199
10,-90.0,10.5,19,57,503.9224739706976
7,-86.25,10.125,19,57,367.2843599646199
7,-89.0,9.5,19,57,503.9224739706976
8,-83.75,10.825,19,57,367.2843599646199
8,-88.0,12.2,19,57,503.9224739706976
9,-87.8,10.959999999999999,19,57,367.2843599646199
10,-102.6,8.48,1,57,367.2843599646199
9,-104.0,10.1,1,57,367.2843599646199
9,-108.0,4.666666666666667,1,57,503.9224739706976
10,-85.0,10.3,20,57,367.2843599646199
10,-85.0,10.8,20,57,503.9224739706976
7,-88.33333333333333,9.433333333333334,20,57,367.2843599646199
7,-89.0,9.0,20,57,503.9224739706976
8,-85.0,11.1,20,57,367.2843599646199
8,-86.0,9.4,20,57,503.9224739706976
9,-88.75,11.649999999999999,20,57,367.2843599646199
9,-95.0,12.2,20,57,503.9224739706976
10,-101.5,8.5,2,57,367.2843599646199
10,-103.66666666666667,6.366666666666667,2,57,503.9224739706976
7,-104.0,5.5200000000000005,2,57,367.2843599646199
8,-102.8,9.559999999999999,2,57,367.2843599646199
9,-108.0,8.4,2,57,367.2843599646199
9,-109.66666666666667,5.8,2,57,503.9224739706976
10,-102.5,8.85,3,57,367.2843599646199
10,-106.66666666666667,6.266666666666667,3,57,503.9224739706976
7,-103.0,8.5,3,57,367.2843599646199
7,-103.5,7.075,3,57,503.9224739706976
8,-102.0,9.2,3,57,367.2843599646199
8,-102.75,8.525,3,57,503.9224739706976
9,-105.33333333333333,9.333333333333334,3,57,367.2843599646199
9,-107.5,8.5,3,57,503.9224739706976
10,-102.2,8.280000000000001,4,57,503.9224739706976
7,-102.0,9.2,4,57,367.2843599646199
7,-106.5,7.3,4,57,503.9224739706976
8,-100.0,10.0,4,57,367.2843599646199
8,-102.25,8.85,4,57,503.9224739706976
9,-105.4,7.5200000000000005,4,57,503.9224739706976
10,-101.4,8.02,5,57,503.9224739706976
7,-103.0,8.0,5,57,367.2843599646199
7,-102.33333333333333,4.466666666666666,5,57,503.9224739706976
8,-101.8,8.78,5,57,367.2843599646199
9,-113.0,6.2,5,57,367.2843599646199
9,-106.0,8.75,5,57,503.9224739706976
10,-101.5,9.35,6,57,367.2843599646199
10,-103.33333333333333,7.666666666666667,6,57,503.9224739706976
7,-101.0,8.4,6,57,367.2843599646199
7,-104.0,7.433333333333334,6,57,503.9224739706976
8,-98.75,9.05,6,57,367.2843599646199
8,-105.0,7.2,6,57,503.9224739706976
9,-105.0,8.5,6,57,367.2843599646199
9,-104.5,7.7,6,57,503.9224739706976
10,-100.5,6.85,7,57,367.2843599646199
10,-106.0,6.2,7,57,503.9224739706976
7,-99.66666666666667,5.3999999999999995,7,57,367.2843599646199
7,-99.0,8.65,7,57,503.9224739706976
8,-100.66666666666667,9.333333333333334,7,57,367.2843599646199
